D,fcy,Ac,As,αsc,Nu0,C,Ns,Vs,Vc,N
219.0,34.1,34471.3217410549,3197.15957365016,0.0927483894486816,2294.47792214753,688.008791136165,1119.00585077756,2078153.72287261,22406359.1316857,3150.0
219.0,41.9,34477.9036918234,3190.57762288162,0.0925397800109955,2561.32633269597,688.008791136165,1116.70216800857,2073875.45487306,22410637.3996852,3160.0
219.0,34.1,34484.4862709105,3183.99504379456,0.092331230304,2290.31924716614,688.008791136165,1114.3982653281,2069596.77846646,22414916.0760918,3150.0
219.0,41.9,34491.0694783161,3177.41183638896,0.0921227403048938,2557.26995387758,688.008791136165,1112.09414273614,2065317.69365282,22419195.1609054,3380.0
219.0,41.9,34484.4862709105,3183.99504379456,0.092331230304,2559.29824007924,688.008791136165,1114.3982653281,2069596.77846646,22414916.0760918,3600.0
219.0,41.9,34484.4862709105,3183.99504379456,0.092331230304,2559.29824007924,688.008791136165,1114.3982653281,2069596.77846646,22414916.0760918,2900.0
219.0,41.9,34477.9036918234,3190.57762288162,0.0925397800109955,2561.32633269597,688.008791136165,1116.70216800857,2073875.45487306,22410637.3996852,2680.0
165.0,68.7,20141.3942144989,1241.07078399665,0.0616179183416835,1818.0885569349,518.362787842316,434.374774398827,632946.099838291,10272111.0493944,2080.0
165.0,68.7,19975.7151002487,1406.74989824681,0.0704230056940136,1864.69409177347,518.362787842316,492.362464386383,717442.448105873,10187614.7011268,2060.0
165.0,68.7,19950.6718944106,1431.7931040849,0.0717666608755182,1871.73874557573,518.362787842316,501.127586429715,730214.483083299,10174842.6661494,2160.0
165.0,68.7,19950.6718944106,1431.7931040849,0.0717666608755182,1871.73874557573,518.362787842316,501.127586429715,730214.483083299,10174842.6661494,2095.0
165.0,68.7,19975.7151002487,1406.74989824681,0.0704230056940136,1864.69409177347,518.362787842316,492.362464386383,717442.448105873,10187614.7011268,2250.0
165.0,48.5,19995.7609746527,1386.70402384278,0.0693498999913336,1455.14081561563,518.362787842316,485.346408344973,707219.052159818,10197838.0970729,1750.0
165.0,48.5,19985.7367808137,1396.72821768185,0.0698862510299201,1458.16311005811,518.362787842316,488.854876188648,712331.391017744,10192725.758215,1785.0
95.0,20.6,3848.4510006475,3239.76742401447,0.841836734693878,983.173201913377,298.45130209103,903.895111300038,4600469.74210055,5464800.42091945,947.0
95.0,20.6,3793.66947875052,3294.54894591145,0.868433310905233,990.739649279731,298.45130209103,912.590058017471,4678259.50319425,5387010.65982575,938.0
95.0,20.6,3870.47356514916,3217.74485951281,0.831356888336945,971.047081527121,298.45130209103,891.315326085048,4569197.70050819,5496072.46251181,907.0
95.0,20.6,3826.4912679989,3261.72715666307,0.852406794689699,988.847596829773,298.45130209103,910.021876708996,2805085.35473024,3290782.49047906,1018.0
95.0,20.6,3804.59436720338,3283.62405745859,0.863068106751222,987.938507880419,298.45130209103,909.563863916029,2823916.68941439,3271951.15579491,1008.0
95.0,20.6,3804.59436720338,3283.62405745859,0.863068106751222,987.938507880419,298.45130209103,909.563863916029,2823916.68941439,3271951.15579491,1034.0
95.0,20.6,3782.76029826093,3305.45812640104,0.873821724289712,1013.36951191567,298.45130209103,935.444649771493,6544807.09027405,7489865.39055665,886.0
95.0,20.6,3848.4510006475,3239.76742401447,0.841836734693878,986.412969337391,298.45130209103,907.134878724053,6414739.49954866,7619932.98128204,907.0
95.0,20.6,3826.4912679989,3261.72715666307,0.852406794689699,1037.77350417972,298.45130209103,958.947784058942,6458219.77019287,7576452.71063783,917.0
95.0,25.3,6037.97017755923,1050.24824710274,0.173940615176621,501.443063530359,298.45130209103,348.682418038111,903213.492508359,5192654.35270094,656.0
95.0,25.3,6032.46233731895,1055.75608734302,0.175012462292841,566.477683372632,298.45130209103,413.856386238463,907950.235114994,5187917.6100943,686.0
95.0,25.3,6109.80080862797,978.417616034005,0.16013903671824,487.239949909849,298.45130209103,332.661989451562,841439.149789244,5254428.69542005,656.0
95.0,25.3,5983.00487249202,1105.21355216995,0.184725497592585,518.300922594472,298.45130209103,366.930899320423,1569403.24408133,8495866.91893867,567.0
95.0,25.3,5969.30281613339,1118.91560852858,0.187444940053043,589.638279791379,298.45130209103,438.614918543204,1588860.16411059,8476409.99890941,606.0
95.0,25.3,6060.02667126155,1028.19175340042,0.169667859429796,502.90387093906,298.45130209103,349.585196156143,1460032.2898286,8605237.8731914,576.0
95.0,25.3,6010.45610909909,1077.76231556288,0.179314563820087,509.881628327084,298.45130209103,357.817088766877,2133969.38481451,11900703.0960162,536.0
95.0,25.3,6004.96083522943,1083.25758943254,0.180393780934819,576.562484188861,298.45130209103,424.636975057557,2144850.02707643,11889822.4537543,567.0
95.0,25.3,6079.35908997395,1008.85933468802,0.165948304707289,496.819958770269,298.45130209103,343.012173793928,1997541.48268229,12037130.9981484,488.0
216.0,30.2,33953.3331168976,2690.20359457377,0.0792323859725846,1813.62031334042,678.584013175395,788.229653210113,5972251.97995376,75376399.5195126,2289.0
216.0,30.2,33907.6245145842,2735.91219688716,0.080687227019115,1820.16070963461,678.584013175395,796.150449294164,6073725.0770895,75274926.4223769,2239.0
216.0,23.2,32653.0935768632,3990.44313460812,0.122207199915526,2333.77680915343,678.584013175395,1576.22503817021,8858783.75883002,72489867.7406364,2462.0
216.0,23.2,32704.3593424216,3939.17736904978,0.120448082404115,2330.47290699504,678.584013175395,1571.73177025086,8744973.75929051,72603677.7401759,2421.0
216.0,30.2,32365.4729154454,4278.0637960259,0.132179863622024,2260.85642085422,678.584013175395,1283.41913880777,9497301.62717749,71851349.8722889,2804.0
216.0,30.2,32493.1472408873,4150.38947058401,0.127731224058266,2687.10311908482,678.584013175395,1705.81007241003,9213864.6246965,72134786.8747699,2932.0
95.0,24.4,5983.00487249202,1105.21355216995,0.184725497592585,518.442285970079,298.45130209103,372.456967081273,2188322.8332965,11846349.6475342,498.0
95.0,24.4,6109.80080862797,978.417616034005,0.16013903671824,484.676382030186,298.45130209103,335.597242299664,1937266.87974733,12097405.6010834,473.0
95.0,24.4,6060.02667126155,1028.19175340042,0.169667859429796,518.013682002933,298.45130209103,370.149031224151,2035819.67173283,11998852.8090979,473.0
95.0,24.4,6018.70373229256,1069.51469236941,0.177698511164634,501.935248934583,298.45130209103,355.078877866645,2117639.09089144,11917033.3899393,413.0
121.0,21.4,9465.3425192718,2033.67199103024,0.214854558817033,912.309854781971,380.132711084365,709.751524869555,2135355.59058176,9938609.64523539,998.0
121.0,21.4,9534.44499128016,1964.56951902188,0.206049698836021,887.70731543301,380.132711084365,683.670192619615,2062797.99497298,10011167.2408442,1018.0
121.0,24.6,9517.14581133316,1981.86869896888,0.208241918139873,900.029669812338,380.132711084365,665.907882853542,2080962.13391732,9993003.10189982,1099.0
121.0,24.6,9482.59457532898,2016.41993497306,0.212644326292216,892.641145289283,380.132711084365,659.36931873619,2117240.93172171,9956724.30409543,1079.0
121.0,21.4,9437.77190214389,2061.24260815815,0.218403520399758,921.341988953073,380.132711084365,719.373670247193,4761470.42484532,21801253.0939524,786.0
121.0,21.4,9506.77384318734,1992.2406671147,0.209560119970916,896.744712400126,380.132711084365,693.299752155917,4602075.94103497,21960647.5777627,816.0
121.0,24.6,9454.99882545985,2044.01568484219,0.216183600080223,919.382241213288,380.132711084365,686.789270106975,4721676.23198546,21841047.2868123,874.0
121.0,24.6,9524.06359835637,1974.95091194567,0.207364313724921,880.1009127258,380.132711084365,645.808948206234,4562136.6065945,22000586.9122032,865.0
69.9,28.3,3569.99310836318,267.47017197839,0.0749217614319215,243.324936459181,219.597326485927,142.294131492503,407624.542095066,5440669.49714548,230.9
76.2,27.4,4173.92785354103,386.439458336446,0.0925841250486881,319.951415022013,239.389360203542,205.585791834989,588933.734504743,6361066.04879654,226.4
76.2,27.4,4173.92785354103,386.439458336446,0.0925841250486881,319.951415022013,239.389360203542,205.585791834989,588933.734504743,6361066.04879654,245.1
76.2,27.7,4173.92785354103,386.439458336446,0.0925841250486881,321.203593378076,239.389360203542,205.585791834989,588933.734504743,6361066.04879654,320.3
120.65,34.4048388272,9935.10677684079,1497.4807202965,0.150726182811361,1018.08792680225,379.033153655609,676.272179414017,1572408.66561725,10432219.7795268,1156.537616
120.8278,29.5785087312,9966.54341555148,1499.76495761227,0.150479950277655,972.099247502764,379.591728829417,677.30375606599,1574807.19703136,10465229.381892,1092.70563604
120.8278,34.4048388272,9975.53443306058,1490.77394010317,0.149443014818584,1016.45000758625,379.591728829417,673.24335320162,359761.617404973,2407349.83727212,1201.019832
120.8024,29.5785087312,9962.04942691937,1499.43863799573,0.150515077143059,971.818953927631,379.511932376016,677.156387972851,361890.71483118,2404348.59882653,1201.019832
152.6032,20.8911145584,16811.3380585051,1478.8075362768,0.0879648919753089,965.109894843579,479.417092034294,613.902305583358,2479072.95381443,28182527.121278,938.5747576
152.7048,23.097436888,16834.6952464616,1479.81284391533,0.0879025620749723,1003.15795328074,479.736277847899,614.319642296876,2480758.25153966,28221683.1111683,880.7478768
152.6286,20.8911145584,16805.5012950534,1490.73340350484,0.0887050839681661,969.938783394684,479.496888487695,618.853130628383,454375.541388274,5122316.79473228,1201.019832
152.6032,23.097436888,16811.3380585051,1478.8075362768,0.0879648919753089,1002.20112539251,479.417092034294,613.902305583358,450928.345614277,5126230.8801658,1201.019832
152.5778,41.9890718352,15998.3568174494,2285.70068697115,0.142870965628053,2119.56777149274,479.337295580893,1447.81161783969,696913.796578603,4877924.59101124,2909.1369264
152.5524,43.436970864,16004.051702807,2273.91872466717,0.142083940172996,2135.51619887676,479.257499127492,1440.34867135598,693263.699885374,4879254.46775533,2913.585148
76.4794,24.9590213536,4194.08316975479,399.788147348092,0.0953219407357307,249.917152985931,240.267121190955,145.236941593247,609277.136558492,6391782.7507063,244.652188
76.4286,24.9590213536,4188.25400691526,399.516552139296,0.0953897618147447,249.672996385607,240.107528284153,145.138275192708,60866.0271051801,638077.147350334,355.857728
76.4286,40.8859106704,4182.42889773555,405.341661319002,0.0969153741115508,318.256862887456,240.107528284153,147.254448589341,247075.685383669,2549396.18867159,411.460498
76.4794,25.9242873728,4188.25400691525,405.617310187631,0.0968463969754255,255.932088088276,240.267121190955,147.354587622724,247202.496212307,2552521.35270488,330.2804538
76.454,40.8859106704,4196.999271297,393.821160074241,0.0938339834289602,314.667363337062,240.187324737554,143.069226047079,59998.3386803825,639409.481382681,434.59125032
76.4286,25.9242873728,4188.25400691526,399.516552139296,0.0953897618147447,253.71577565826,240.107528284153,145.138275192708,60876.1748256044,638183.529002109,372.31614792
76.454,33.3016776624,4191.16808162754,399.652349743695,0.0953558392219142,284.760536876277,240.187324737554,145.187608392978,60907.0181009391,638734.015640038,433.25678384
76.454,33.3016776624,4185.34094561792,405.479485753317,0.0968808732721898,286.683393184245,240.187324737554,147.304518106033,61825.9711656199,638164.883092227,434.59125032
114.3,29.4,9150.70824510359,1110.11820662074,0.121315003919477,735.280469186755,359.084040305313,466.249646780709,1014648.04085135,8363747.33602468,712.0
114.3,29.4,9150.70824510359,1110.11820662074,0.121315003919477,735.280469186755,359.084040305313,466.249646780709,1014648.04085135,8363747.33602468,756.0
127.0,35.6,11724.3863982445,943.300579192912,0.0804562854849402,694.718526060221,398.982267005904,277.330370282716,862176.729382321,10716089.1679955,627.0
127.0,35.6,11724.3863982445,943.300579192912,0.0804562854849402,694.718526060221,398.982267005904,277.330370282716,862176.729382321,10716089.1679955,623.0
127.0,35.6,11724.3863982445,943.300579192912,0.0804562854849402,694.718526060221,398.982267005904,277.330370282716,862176.729382321,10716089.1679955,658.0
152.4,21.4,17506.9099072292,734.559340280732,0.0419582521514781,621.45981034903,478.778720407085,246.811938334326,671387.237016589,16001315.6552075,682.0
152.4,26.3,17506.9099072292,734.559340280732,0.0419582521514781,707.243668894453,478.778720407085,246.811938334326,671387.237016589,16001315.6552075,721.0
152.4,26.3,17506.9099072292,734.559340280732,0.0419582521514781,707.243668894453,478.778720407085,246.811938334326,671387.237016589,16001315.6552075,733.0
355.6,38.6,87217.6002223513,12097.0656807583,0.138699822626605,7733.64007933649,1117.15034761653,4367.04071075373,22742483.4798255,163969088.41802,11460.0
355.6,33.3,87217.6002223513,12097.0656807583,0.138699822626605,7271.38679815803,1117.15034761653,4367.04071075373,22742483.4798255,163969088.41802,10710.0
355.6,21.3,94111.7059201333,5202.95998297627,0.0552849396587466,3466.61109131517,1117.15034761653,1462.03175521633,9781564.76799539,176930007.129851,3517.0
355.6,23.8,90599.8640059473,8714.80189716224,0.0961900107994661,5302.32024821711,1117.15034761653,3146.04348487557,18152932.3517889,188719516.724388,7433.0
127.3,67.2,12084.0745668171,643.530436505906,0.0532544244863434,1054.01725501633,399.924744801981,241.96744412622,457550.140355699,8591777.01700698,1285.0
127.3,67.2,12084.0745668171,643.530436505906,0.0532544244863434,1026.98897668308,399.924744801981,214.939165792972,457550.140355699,8591777.01700698,1285.0
127.1,67.2,11537.059197337,1150.58474743236,0.0997294655208096,1207.91024309561,399.296426271263,432.619865034567,818065.755424408,8202849.08930661,1305.0
127.1,67.2,11537.059197337,1150.58474743236,0.0997294655208096,1159.58568370346,399.296426271263,384.295305642408,818065.755424408,8202849.08930661,1305.0
140.1,32.6,11449.6503507769,3966.15265436983,0.346399456128431,1444.11981811518,440.13713076793,1070.86121667985,1610257.97767415,4648558.04241543,2949.0
140.1,32.6,11449.6503507769,3966.15265436983,0.346399456128431,1456.01827607829,440.13713076793,1082.75967464296,1610257.97767415,4648558.04241543,2949.0
140.4,33.2,13383.7278856623,2098.16637493432,0.156769951754775,1059.10251365974,441.079608564007,614.762747855754,851855.548223332,5433793.52157891,1824.0
140.4,33.2,13383.7278856623,2098.16637493432,0.156769951754775,1077.98601103415,441.079608564007,633.646245230163,851855.548223332,5433793.52157891,1824.0
168.4,43.8,19945.6651381986,2327.09580239773,0.116671757310366,1576.40306537721,529.044202864521,702.782932324115,1891928.88734936,16215825.7573555,2233.0
168.2,43.8,19895.6321335975,2324.25580263889,0.11682241544434,1573.35393984852,528.415884333803,701.925252396945,1889619.96754542,16175148.9246148,2113.0
168.3,23.4,19945.6651381986,2300.65144623614,0.115345937590724,1161.52530099716,528.730043599162,694.796736763315,1870429.62578998,16215825.7573555,1744.0
88.9,41.5,4682.78783882744,1524.37878011691,0.325528047091412,813.233480038804,279.287586904133,618.897784727466,2632602.15326191,8087174.59765498,614.7
88.9,41.5,4682.78783882744,1524.37878011691,0.325528047091412,813.233480038804,279.287586904133,618.897784727466,2167666.62532625,6658924.30681262,711.7
88.9,41.5,4682.78783882744,1524.37878011691,0.325528047091412,813.233480038804,279.287586904133,618.897784727466,1704255.47617071,5235356.80380907,715.2
88.9,41.5,4682.78783882744,1524.37878011691,0.325528047091412,813.233480038804,279.287586904133,618.897784727466,1239319.94823505,3807106.51296671,918.5
88.9,41.5,4682.78783882744,1524.37878011691,0.325528047091412,813.233480038804,279.287586904133,618.897784727466,774384.420299391,2378856.22212434,991.9
88.9,41.5,4682.78783882744,1524.37878011691,0.325528047091412,813.233480038804,279.287586904133,618.897784727466,774384.420299391,2378856.22212434,889.6
114.0,37.0,9576.02711164307,631.007419870166,0.0658944896994863,522.160976816258,358.141562509236,167.847973685464,536356.306889641,8139623.04489661,515.0
